S.No,date,time,product_name,quantity,unit_price,total_amount,payment_mode,transaction_type
313,04-01-2024,00:24,Madan-Divan Chocolates,5,58.19,290.95,Cash,Delivery
314,04-01-2024,07:07,"Kota, Namkeen",2,422.28,844.55,UPI,Walk-in
315,04-01-2024,12:24,Upadhyay Soap,4,278.3,1113.2,UPI,Walk-in
316,04-01-2024,22:33,Raman Tea,2,258.72,517.44,UPI,Walk-in
317,04-01-2024,03:23,Chaudhry Rice,1,62.77,62.77,UPI,Walk-in
318,04-01-2024,14:12,"Sanghvi, Wheat Flour",5,91.62,458.09,Credit,Walk-in
319,04-01-2024,10:05,"Barad, Salt",2,182.95,365.9,UPI,Phone Order
320,04-01-2024,14:04,Kari-Agate Juice,5,106.57,532.85,Cash,Walk-in
321,04-01-2024,22:15,Tiwari-Krishnan Chips,1,166.66,166.66,UPI,Walk-in
322,04-01-2024,07:45,Salvi-Saraf Coffee,3,465.01,1395.02,Cash,Walk-in
323,04-01-2024,09:27,Dhillon-Karan Rice,3,11.46,34.37,Cash,Delivery
324,04-01-2024,02:10,Ben-Chaudhary Soft Drinks,4,32.1,128.4,Cash,Walk-in
325,04-01-2024,23:10,Patil-Narain Pulses,1,433.27,433.27,Credit,Walk-in
326,04-01-2024,15:13,Mangat Soft Drinks,4,311.9,1247.62,Credit,Walk-in
327,04-01-2024,11:36,"Majumdar, Oil",5,49.24,246.2,UPI,Walk-in
328,04-01-2024,12:13,"Suresh, Salt",3,254.66,763.98,UPI,Walk-in
329,04-01-2024,12:59,Ranganathan Pulses,1,241.18,241.18,Cash,Walk-in
330,04-01-2024,02:53,"Dora, Pulses",1,185.54,185.54,Credit,Walk-in
331,04-01-2024,20:26,"Lata, Namkeen",2,404.85,809.69,Credit,Delivery
332,04-01-2024,06:39,Ratta Soft Drinks,3,157.16,471.47,Cash,Delivery
333,04-01-2024,15:10,Lalla Detergent,2,199.83,399.66,UPI,Walk-in
334,04-01-2024,07:17,Mitter-Ramanathan Dal,3,232.51,697.54,Credit,Walk-in
335,04-01-2024,02:06,Patil-Narain Pulses,3,433.27,1299.81,Credit,Walk-in
336,04-01-2024,17:16,"Atwal, Masala",3,269.94,809.82,Cash,Walk-in
337,04-01-2024,19:26,Issac Soft Drinks,1,399.31,399.31,Credit,Walk-in
338,04-01-2024,11:24,Nazareth Spices,2,22.84,45.68,UPI,Phone Order
339,04-01-2024,06:31,Kari-Agate Juice,5,106.57,532.85,UPI,Walk-in
340,04-01-2024,05:47,"Kota, Namkeen",4,444.5,1778.0,UPI,Delivery
341,04-01-2024,16:09,Sengupta Detergent,3,209.52,628.56,Credit,Walk-in
342,04-01-2024,19:03,Ravel-Prashad Biscuits,2,189.3,378.6,Cash,Walk-in
343,04-01-2024,15:57,Tara-Padmanabhan Tea,1,13.07,13.07,Cash,Phone Order
344,04-01-2024,20:23,Memon Chocolates,5,445.43,2227.15,UPI,Walk-in
345,04-01-2024,21:10,"Lata, Namkeen",4,449.83,1799.32,Cash,Phone Order
346,04-01-2024,02:37,Narasimhan Salt,3,19.07,57.21,UPI,Phone Order
347,04-01-2024,20:27,Chacko Soft Drinks,4,84.39,337.57,Cash,Walk-in
348,04-01-2024,23:22,Jaggi-Sule Masala,2,315.37,630.74,Credit,Walk-in
349,04-01-2024,05:44,"Sule, Masala",1,395.13,395.13,Credit,Delivery
350,04-01-2024,04:25,Kant Oil,5,143.02,715.11,UPI,Phone Order
351,04-01-2024,11:34,Bajaj Namkeen,2,311.6,623.2,Cash,Walk-in
352,04-01-2024,02:25,Kade-Srinivasan Tea,4,111.99,447.96,Cash,Delivery
353,04-01-2024,20:17,Handa Soap,2,71.14,142.29,Cash,Delivery
354,04-01-2024,09:37,"Atwal, Masala",1,269.94,269.94,UPI,Delivery
355,04-01-2024,16:36,Kade-Srinivasan Tea,1,106.39,106.39,UPI,Walk-in
356,04-01-2024,15:10,"Vasa, Chocolates",1,472.52,472.52,Credit,Walk-in
357,04-01-2024,19:18,Suri Coffee,2,346.93,693.86,UPI,Walk-in
358,04-01-2024,19:43,Tiwari-Krishnan Chips,3,175.92,527.76,Credit,Delivery
359,04-01-2024,15:55,Dubey Dal,4,341.81,1367.24,Cash,Walk-in
360,04-01-2024,21:25,Dubey Dal,1,341.81,341.81,Cash,Walk-in
361,04-01-2024,18:11,Khalsa Chips,5,86.14,430.7,UPI,Walk-in
362,04-01-2024,05:48,"Mani, Dal",5,402.93,2014.65,UPI,Walk-in
363,04-01-2024,05:44,Narasimhan Salt,1,19.07,19.07,Credit,Walk-in
364,04-01-2024,14:20,Khalsa Chips,2,86.14,172.28,Credit,Phone Order
365,04-01-2024,04:10,Raman Tea,4,258.72,1034.88,UPI,Walk-in
366,04-01-2024,14:48,Aurora-Madan Namkeen,2,82.68,165.37,Cash,Walk-in
367,04-01-2024,00:57,Kant Oil,4,143.02,572.09,Credit,Walk-in
368,04-01-2024,04:50,Handa Soap,2,75.1,150.2,UPI,Walk-in
369,04-01-2024,10:10,Kant Oil,3,150.55,451.65,Cash,Walk-in
370,04-01-2024,00:20,Madan-Divan Chocolates,1,58.19,58.19,Cash,Delivery
371,04-01-2024,18:28,"Saini, Juice",4,441.19,1764.76,UPI,Walk-in
372,04-01-2024,00:24,Sha Tea,2,84.88,169.76,UPI,Delivery
373,04-01-2024,22:53,"Lata, Namkeen",4,449.83,1799.32,Credit,Walk-in
374,04-01-2024,21:12,"Bobal, Salt",3,479.79,1439.37,Credit,Delivery
375,04-01-2024,10:24,Ranganathan Pulses,5,241.18,1205.91,Credit,Walk-in
376,04-01-2024,19:13,"Gade, Chips",4,349.87,1399.46,Credit,Walk-in
377,04-01-2024,19:49,Mammen Soap,1,206.91,206.91,Cash,Walk-in
378,04-01-2024,07:22,Datta-Solanki Soap,2,383.24,766.48,Credit,Walk-in
379,04-01-2024,09:41,Patil-Narain Pulses,2,433.27,866.54,UPI,Walk-in
380,04-01-2024,11:25,"Bobal, Salt",2,479.79,959.58,Cash,Walk-in
381,04-01-2024,09:03,Chaudhry Rice,2,66.07,132.14,UPI,Delivery
382,04-01-2024,14:43,Bajaj Namkeen,3,311.6,934.8,UPI,Phone Order
383,04-01-2024,12:13,"Atwal, Masala",1,242.95,242.95,Cash,Walk-in
384,04-01-2024,22:34,Pall Detergent,3,279.58,838.74,Cash,Walk-in
385,04-01-2024,17:32,"Mani, Dal",4,382.78,1531.13,Cash,Walk-in
386,04-01-2024,10:21,Patil-Narain Pulses,2,433.27,866.54,UPI,Walk-in
387,04-01-2024,00:46,Gour-Deo Toothpaste,4,381.95,1527.79,Credit,Walk-in
388,04-01-2024,13:45,Srinivasan-Bassi Coffee,3,144.62,433.86,Cash,Delivery
389,04-01-2024,00:50,"Venkatesh, Shampoo",2,392.63,785.27,Cash,Walk-in
390,04-01-2024,07:27,Chaudhry Rice,2,62.77,125.53,UPI,Walk-in
391,04-01-2024,03:10,Datta-Solanki Soap,2,403.41,806.82,UPI,Walk-in
392,04-01-2024,19:40,"Vasa, Chocolates",3,448.89,1346.68,Cash,Walk-in
393,04-01-2024,11:18,Dhillon-Karan Rice,3,12.73,38.19,Credit,Walk-in
394,04-01-2024,19:11,"Suresh, Salt",1,254.66,254.66,UPI,Phone Order
395,04-01-2024,05:44,Nayak Dal,2,217.93,435.86,UPI,Phone Order
396,04-01-2024,01:33,Sachar Rice,5,361.85,1809.23,Cash,Phone Order
397,04-01-2024,16:13,Kari-Agate Juice,2,106.57,213.14,UPI,Phone Order
398,04-01-2024,02:35,Gour-Deo Toothpaste,1,381.95,381.95,UPI,Phone Order
399,04-01-2024,11:05,"Ganesh, Soap",1,34.56,34.56,Credit,Walk-in
400,04-01-2024,14:08,"Malhotra, Wheat Flour",2,320.41,640.81,Cash,Walk-in
401,04-01-2024,13:47,Naidu-Goyal Chips,3,370.06,1110.19,Cash,Walk-in
402,04-01-2024,17:11,Nazareth Spices,1,21.7,21.7,Cash,Walk-in
403,04-01-2024,16:50,"Dalal, Coffee",5,195.59,977.95,Cash,Delivery
404,04-01-2024,11:29,"Sanghvi, Wheat Flour",3,96.44,289.32,UPI,Phone Order
405,04-01-2024,20:46,Kade-Srinivasan Tea,2,111.99,223.98,Cash,Walk-in
406,04-01-2024,21:33,Salvi-Saraf Coffee,4,489.48,1957.92,UPI,Phone Order
407,04-01-2024,12:17,Raman Tea,3,258.72,776.16,UPI,Walk-in
408,04-01-2024,01:50,Sekhon Pulses,1,16.83,16.83,Credit,Walk-in
409,04-01-2024,03:16,Lalla Detergent,4,189.84,759.35,UPI,Delivery
410,04-01-2024,07:37,Ramesh Dal,5,38.48,192.42,Cash,Walk-in
411,04-01-2024,11:48,"Suresh, Salt",5,254.66,1273.3,Credit,Walk-in
412,04-01-2024,00:29,Mangat Soft Drinks,4,311.9,1247.62,Cash,Walk-in
413,04-01-2024,14:43,Naidu-Goyal Chips,4,411.18,1644.72,UPI,Walk-in
414,04-01-2024,17:43,"Krishnamurthy, Masala",5,205.31,1026.55,Credit,Walk-in
415,04-01-2024,09:27,"Ahuja, Toothpaste",1,468.51,468.51,UPI,Walk-in
416,05-01-2024,02:45,Sheth-Merchant Salt,4,371.88,1487.52,UPI,Delivery
417,05-01-2024,15:47,Kari-Agate Juice,1,106.57,106.57,UPI,Walk-in
418,05-01-2024,04:52,"Narayan, Toothpaste",2,226.48,452.96,Credit,Walk-in
419,05-01-2024,21:35,Sunder-Kapadia Tea,1,298.51,298.51,Cash,Walk-in
420,05-01-2024,09:59,"Malhotra, Wheat Flour",4,320.41,1281.63,Credit,Walk-in
421,05-01-2024,05:00,"Dugar, Biscuits",2,43.72,87.44,UPI,Walk-in
422,05-01-2024,13:36,Tara-Padmanabhan Tea,2,13.07,26.14,UPI,Delivery
423,05-01-2024,23:22,Issac Soft Drinks,5,399.31,1996.57,Cash,Walk-in
424,05-01-2024,05:12,Kaur-Sama Salt,5,123.45,617.25,Cash,Walk-in
425,05-01-2024,08:35,Naidu-Bhandari Rice,5,237.64,1188.2,UPI,Walk-in
426,05-01-2024,10:47,"Lata, Namkeen",5,449.83,2249.15,Credit,Walk-in
427,05-01-2024,05:22,Mitter-Ramanathan Dal,5,220.28,1101.38,Credit,Walk-in
428,05-01-2024,07:17,Salvi-Saraf Coffee,1,489.48,489.48,Cash,Walk-in
429,05-01-2024,14:56,Memon-Lall Wheat Flour,1,182.22,182.22,Cash,Walk-in
430,05-01-2024,18:18,Ben-Chaudhary Soft Drinks,3,32.1,96.3,Credit,Walk-in
431,05-01-2024,16:02,Ranganathan Pulses,2,267.98,535.96,UPI,Phone Order
432,05-01-2024,08:03,Sheth-Merchant Salt,4,371.88,1487.52,UPI,Walk-in
433,05-01-2024,05:17,Chaudhry Rice,1,66.07,66.07,Credit,Walk-in
434,05-01-2024,06:54,Sachar Rice,4,342.8,1371.2,Credit,Walk-in
435,05-01-2024,17:03,Sethi Masala,3,287.46,862.38,Cash,Walk-in
436,05-01-2024,16:06,"Dash, Soap",5,104.72,523.6,UPI,Walk-in
437,05-01-2024,23:46,Sha Tea,5,89.35,446.75,Credit,Walk-in
438,05-01-2024,13:58,Nayak Dal,2,207.03,414.07,Cash,Walk-in
439,05-01-2024,18:08,Kaur-Sama Salt,3,123.45,370.35,Credit,Phone Order
440,05-01-2024,14:10,"Atwal, Masala",4,256.44,1025.77,Credit,Phone Order
441,05-01-2024,20:10,"Vasa, Chocolates",5,472.52,2362.6,Cash,Walk-in
442,05-01-2024,13:30,Ravel-Prashad Biscuits,4,179.84,719.34,UPI,Phone Order
443,05-01-2024,03:32,Pall Detergent,1,279.58,279.58,UPI,Phone Order
444,05-01-2024,03:16,Cherian-Koshy Oil,3,46.72,140.16,Credit,Walk-in
445,05-01-2024,21:26,Ratta Soft Drinks,5,174.62,873.1,Credit,Phone Order
446,05-01-2024,01:33,"Sehgal, Salt",3,354.88,1064.64,Cash,Phone Order
447,05-01-2024,17:46,Madan-Divan Chocolates,1,55.28,55.28,Credit,Phone Order
448,05-01-2024,22:09,Chacko Soft Drinks,5,93.77,468.85,Cash,Phone Order
449,05-01-2024,06:48,"Manda, Coffee",3,50.94,152.82,Credit,Walk-in
450,05-01-2024,21:04,Srinivasan-Bassi Coffee,5,137.39,686.94,Credit,Phone Order
451,05-01-2024,17:53,"Manda, Coffee",2,53.77,107.54,UPI,Walk-in
452,05-01-2024,18:35,Lad Masala,5,282.71,1413.54,UPI,Phone Order
453,05-01-2024,23:24,"Majumdar, Oil",3,46.78,140.33,Cash,Phone Order
454,05-01-2024,21:12,"Lata, Namkeen",5,449.83,2249.15,Cash,Phone Order
455,05-01-2024,21:55,"Barad, Salt",1,182.95,182.95,UPI,Walk-in
456,05-01-2024,04:33,Salvi-Saraf Coffee,5,440.53,2202.66,Credit,Phone Order
457,05-01-2024,10:26,"Mani, Dal",5,402.93,2014.65,UPI,Walk-in
458,05-01-2024,19:26,Memon Chocolates,1,400.89,400.89,Cash,Phone Order
459,05-01-2024,03:27,"Venkatesh, Shampoo",1,436.26,436.26,Cash,Walk-in
460,05-01-2024,02:57,"Manda, Coffee",4,56.6,226.4,Credit,Walk-in
461,05-01-2024,17:02,Sant Dal,3,463.25,1389.75,UPI,Walk-in
462,05-01-2024,20:27,Kari-Agate Juice,3,106.57,319.71,Credit,Walk-in
463,05-01-2024,05:36,"Narayan, Toothpaste",2,226.48,452.96,Cash,Walk-in
464,05-01-2024,03:08,Chandran-Vyas Toothpaste,3,192.65,577.95,Credit,Walk-in
465,05-01-2024,02:29,"Barad, Salt",3,182.95,548.85,Cash,Walk-in
466,05-01-2024,06:18,Cherian-Koshy Oil,4,46.72,186.88,Cash,Walk-in
467,05-01-2024,12:44,Raman Tea,4,232.85,931.39,Cash,Walk-in
468,05-01-2024,14:28,Narasimhan Salt,3,17.16,51.49,Cash,Walk-in
469,05-01-2024,17:47,Lalla Detergent,3,199.83,599.49,Credit,Walk-in
470,05-01-2024,01:47,Kari-Agate Juice,2,106.57,213.14,Cash,Walk-in
471,05-01-2024,00:02,Narasimhan Salt,4,19.07,76.28,Credit,Walk-in
472,05-01-2024,21:23,Jaggi-Sule Masala,4,315.37,1261.48,Cash,Walk-in
473,05-01-2024,10:20,"Malhotra, Wheat Flour",2,337.27,674.54,UPI,Walk-in
474,05-01-2024,13:23,Tiwari-Krishnan Chips,1,175.92,175.92,Cash,Walk-in
475,05-01-2024,15:15,Ganguly-Loke Namkeen,5,104.67,523.35,UPI,Walk-in
476,05-01-2024,09:58,Kade-Srinivasan Tea,3,111.99,335.97,Credit,Phone Order
477,05-01-2024,00:21,"Lata, Namkeen",4,449.83,1799.32,Credit,Walk-in
478,05-01-2024,04:36,Ben-Chaudhary Soft Drinks,2,32.1,64.2,UPI,Phone Order
479,05-01-2024,03:21,Madan-Divan Chocolates,5,58.19,290.95,UPI,Walk-in
480,05-01-2024,11:08,Rao-Bansal Spices,2,130.9,261.8,Cash,Delivery
481,05-01-2024,10:58,Naidu-Goyal Chips,3,411.18,1233.54,UPI,Walk-in
482,05-01-2024,15:03,Memon-Lall Wheat Flour,4,182.22,728.88,Cash,Delivery
483,05-01-2024,18:32,"Manda, Coffee",4,53.77,215.08,UPI,Walk-in
484,05-01-2024,07:18,Srinivasan-Bassi Coffee,1,144.62,144.62,Credit,Walk-in
485,05-01-2024,11:47,"Majumdar, Oil",5,44.32,221.58,Cash,Walk-in
486,05-01-2024,12:19,Chandran-Vyas Toothpaste,5,183.02,915.09,UPI,Phone Order
487,05-01-2024,22:31,Dubey Dal,3,307.63,922.89,Credit,Delivery
488,05-01-2024,12:59,Nazareth Spices,2,21.7,43.4,UPI,Walk-in
489,05-01-2024,21:03,Bajaj Namkeen,4,328.0,1312.0,Cash,Phone Order
490,05-01-2024,23:16,"Ganesh, Soap",1,31.1,31.1,Credit,Phone Order
491,05-01-2024,23:12,Dhillon-Karan Rice,4,12.73,50.92,Cash,Walk-in
492,05-01-2024,11:34,Naidu-Bhandari Rice,4,213.88,855.5,Credit,Walk-in
493,05-01-2024,23:22,Raman Tea,5,232.85,1164.24,Credit,Walk-in
494,05-01-2024,22:58,Chandran-Vyas Toothpaste,5,192.65,963.25,Credit,Walk-in
495,05-01-2024,11:53,Rao-Bansal Spices,3,130.9,392.7,UPI,Phone Order
496,05-01-2024,05:23,Nazareth Spices,2,20.56,41.11,UPI,Walk-in
497,05-01-2024,22:49,"Narayan, Toothpaste",1,226.48,226.48,Credit,Walk-in
498,05-01-2024,07:52,Ganguly-Loke Namkeen,1,104.67,104.67,Credit,Walk-in
499,05-01-2024,17:38,Raman Toothpaste,4,10.9,43.6,Credit,Walk-in
500,05-01-2024,12:29,Memon Chocolates,4,445.43,1781.72,Cash,Walk-in
501,05-01-2024,11:31,Datta-Solanki Soap,2,363.07,726.14,UPI,Walk-in
502,05-01-2024,09:17,Nayak Dal,2,217.93,435.86,UPI,Walk-in
503,05-01-2024,16:48,Tiwari-Krishnan Chips,4,166.66,666.65,Cash,Phone Order
504,05-01-2024,00:35,Sethi Masala,4,319.4,1277.6,Credit,Walk-in
505,05-01-2024,03:56,Raman Tea,4,258.72,1034.88,UPI,Walk-in
506,05-01-2024,03:28,"Dash, Soap",2,104.72,209.44,Credit,Phone Order
507,05-01-2024,09:52,"Dalal, Coffee",5,195.59,977.95,UPI,Walk-in
508,05-01-2024,05:54,Raman Tea,3,232.85,698.54,UPI,Walk-in
509,05-01-2024,21:13,Ranganathan Pulses,4,254.58,1018.32,Cash,Delivery
510,05-01-2024,14:32,Jaggi-Sule Masala,5,350.41,1752.05,Cash,Walk-in
511,05-01-2024,16:14,Cherian-Koshy Oil,5,46.72,233.6,UPI,Phone Order
512,05-01-2024,05:16,Ravel-Prashad Biscuits,4,189.3,757.2,UPI,Walk-in
513,05-01-2024,21:29,Bora-Bhalla Rice,4,79.53,318.12,Credit,Phone Order
514,05-01-2024,17:14,Chacko Soft Drinks,3,93.77,281.31,UPI,Walk-in
515,05-01-2024,11:18,Suri Coffee,1,346.93,346.93,Credit,Walk-in
516,05-01-2024,13:16,Handa Soap,4,79.05,316.2,Cash,Walk-in
517,05-01-2024,21:41,Nazareth Spices,2,22.84,45.68,Cash,Walk-in
518,05-01-2024,08:29,Sant Dal,2,440.09,880.18,Credit,Walk-in
519,05-01-2024,21:40,Issac Soft Drinks,1,420.33,420.33,Cash,Delivery
520,05-01-2024,01:03,Sekhon Pulses,3,16.83,50.49,Cash,Phone Order
521,05-01-2024,19:30,Swamy Sugar,4,282.81,1131.23,UPI,Walk-in
522,05-01-2024,21:15,Pall Detergent,1,279.58,279.58,Cash,Walk-in
523,05-01-2024,12:47,Narasimhan Salt,4,19.07,76.28,Cash,Phone Order
524,05-01-2024,08:34,Salvi-Saraf Coffee,1,440.53,440.53,Credit,Delivery
525,05-01-2024,07:50,"Narayan, Toothpaste",4,226.48,905.92,Credit,Walk-in
526,05-01-2024,03:49,Sethi Masala,1,319.4,319.4,Cash,Walk-in
527,05-01-2024,22:37,"Venkatesh, Shampoo",1,414.45,414.45,UPI,Walk-in
528,05-01-2024,09:45,"Manda, Coffee",2,56.6,113.2,Credit,Phone Order
529,05-01-2024,03:00,Khalsa Chips,4,77.53,310.1,Cash,Walk-in
530,05-01-2024,06:33,"Venkatesh, Shampoo",5,414.45,2072.24,Cash,Walk-in
531,05-01-2024,10:11,"Kota, Namkeen",1,444.5,444.5,Credit,Walk-in
532,05-01-2024,00:26,Dua Pulses,4,411.32,1645.28,UPI,Phone Order
533,05-01-2024,21:16,Ben-Chaudhary Soft Drinks,1,30.5,30.5,Cash,Walk-in
534,05-01-2024,15:11,"Parsa, Chocolates",1,406.96,406.96,UPI,Delivery
535,05-01-2024,04:57,"Dalal, Coffee",4,195.59,782.36,UPI,Phone Order
536,06-01-2024,13:18,Mitter-Ramanathan Dal,5,244.75,1223.75,UPI,Phone Order
537,06-01-2024,21:02,Sethi Masala,2,319.4,638.8,Credit,Walk-in
538,06-01-2024,22:55,"Dalal, Coffee",3,195.59,586.77,Cash,Walk-in
539,06-01-2024,14:46,Ramesh Dal,4,42.76,171.04,Cash,Phone Order
540,06-01-2024,14:45,Dave-Purohit Sugar,3,15.04,45.12,Credit,Walk-in
541,06-01-2024,01:40,Anne-Mital Wheat Flour,5,252.63,1263.15,Credit,Phone Order
542,06-01-2024,13:52,"Narayan, Toothpaste",2,226.48,452.96,Cash,Walk-in
543,06-01-2024,22:37,Kant Oil,1,135.5,135.5,Cash,Walk-in
544,06-01-2024,02:16,Anne-Mital Wheat Flour,2,252.63,505.26,Credit,Walk-in
545,06-01-2024,12:46,"Dugar, Biscuits",3,43.72,131.16,Credit,Walk-in
546,06-01-2024,12:20,"Narayan, Toothpaste",3,226.48,679.44,UPI,Walk-in
547,06-01-2024,02:54,Srinivasan-Bassi Coffee,1,144.62,144.62,UPI,Walk-in
548,06-01-2024,18:05,Dua Pulses,1,411.32,411.32,UPI,Walk-in
549,06-01-2024,06:42,"Ahuja, Toothpaste",2,468.51,937.02,Credit,Walk-in
550,06-01-2024,22:08,Palla-Muni Biscuits,2,321.18,642.36,UPI,Walk-in
551,06-01-2024,07:07,Kade-Srinivasan Tea,4,100.79,403.16,UPI,Walk-in
552,06-01-2024,12:03,Sant Dal,2,463.25,926.5,Credit,Phone Order
553,06-01-2024,12:50,Upadhyay Soap,2,278.3,556.6,Cash,Walk-in
554,06-01-2024,08:02,Ratta Soft Drinks,5,165.89,829.44,Credit,Walk-in
555,06-01-2024,20:34,Kant Oil,5,150.55,752.75,Cash,Delivery
556,06-01-2024,17:01,Mitter-Ramanathan Dal,5,244.75,1223.75,Credit,Phone Order
557,06-01-2024,09:50,Sachar Rice,3,361.85,1085.54,Cash,Phone Order
558,06-01-2024,12:44,Sha Tea,5,89.35,446.75,Cash,Delivery
559,06-01-2024,21:14,Ahluwalia Pulses,2,486.59,973.18,UPI,Walk-in
560,06-01-2024,01:50,"Vasa, Chocolates",4,472.52,1890.08,Cash,Delivery
561,06-01-2024,04:55,Kaur-Sama Salt,3,117.28,351.83,UPI,Walk-in
562,06-01-2024,21:54,Chacko Soft Drinks,1,84.39,84.39,UPI,Walk-in
563,06-01-2024,17:59,"Manda, Coffee",5,50.94,254.7,UPI,Walk-in
564,06-01-2024,11:42,Pall Detergent,3,279.58,838.74,UPI,Walk-in
565,06-01-2024,23:39,Karpe Juice,1,12.37,12.37,UPI,Walk-in
566,06-01-2024,03:48,"Bobal, Salt",3,479.79,1439.37,Cash,Phone Order
567,06-01-2024,01:17,Gour-Deo Toothpaste,2,402.05,804.1,UPI,Walk-in
568,06-01-2024,03:25,Kaur-Sama Salt,2,123.45,246.9,Cash,Walk-in
569,06-01-2024,20:24,Sha Tea,2,80.41,160.83,UPI,Walk-in
570,06-01-2024,04:23,Lalla Detergent,1,199.83,199.83,Credit,Delivery
571,06-01-2024,07:58,Sha Tea,1,89.35,89.35,Cash,Walk-in
572,06-01-2024,12:44,"Dora, Pulses",2,195.84,391.68,Credit,Phone Order
573,06-01-2024,07:05,Memon Chocolates,1,400.89,400.89,Credit,Delivery
574,06-01-2024,04:35,"Kota, Namkeen",1,422.28,422.28,UPI,Walk-in
575,06-01-2024,00:35,"Lata, Namkeen",1,449.83,449.83,UPI,Phone Order
576,06-01-2024,22:49,Sheth-Merchant Salt,4,413.2,1652.8,Cash,Walk-in
577,06-01-2024,05:21,Nazareth Spices,3,22.84,68.52,Credit,Walk-in
578,06-01-2024,03:55,Salvi-Saraf Coffee,3,489.48,1468.44,Cash,Walk-in
579,06-01-2024,23:51,Khalsa Chips,4,86.14,344.56,Cash,Phone Order
580,06-01-2024,18:04,Srinivasan-Bassi Coffee,5,144.62,723.1,UPI,Phone Order
581,06-01-2024,08:23,Datta-Solanki Soap,4,403.41,1613.64,Credit,Walk-in
582,06-01-2024,19:49,Karpe Juice,1,13.02,13.02,Cash,Walk-in
583,06-01-2024,02:35,"Parsa, Chocolates",2,452.18,904.36,Cash,Phone Order
584,06-01-2024,17:31,Wable Soft Drinks,1,416.72,416.72,Credit,Walk-in
585,06-01-2024,15:57,Wable Soft Drinks,4,416.72,1666.88,Credit,Walk-in
586,06-01-2024,14:27,Upadhyay Soap,1,250.47,250.47,Cash,Walk-in
587,06-01-2024,14:43,Bajaj Namkeen,3,328.0,984.0,Cash,Walk-in
588,06-01-2024,17:26,Tiwari-Krishnan Chips,5,166.66,833.31,UPI,Walk-in
589,06-01-2024,00:41,Tiwari-Krishnan Chips,4,185.18,740.72,UPI,Walk-in
590,06-01-2024,09:01,Suri Coffee,1,312.24,312.24,UPI,Walk-in
591,06-01-2024,07:16,Madan-Divan Chocolates,5,55.28,276.4,UPI,Delivery
592,06-01-2024,16:31,Swaminathan Soap,4,277.25,1109.0,Cash,Phone Order
593,06-01-2024,14:49,Handa Soap,5,75.1,375.49,UPI,Walk-in
594,06-01-2024,06:09,"Mani, Dal",3,382.78,1148.35,Credit,Walk-in
595,06-01-2024,17:15,Srinivasan-Bassi Coffee,4,130.16,520.63,Cash,Walk-in
596,06-01-2024,04:12,Patil-Narain Pulses,2,411.61,823.21,UPI,Walk-in
597,06-01-2024,15:22,Naidu-Bhandari Rice,5,237.64,1188.2,Credit,Delivery
598,06-01-2024,07:38,Srinivasan-Bassi Coffee,4,144.62,578.48,Cash,Phone Order
599,06-01-2024,02:02,Kari-Agate Juice,1,106.57,106.57,Cash,Walk-in
600,06-01-2024,15:05,Ravel-Prashad Biscuits,2,170.37,340.74,Credit,Delivery
601,06-01-2024,00:46,Kant Oil,4,150.55,602.2,Cash,Phone Order
602,06-01-2024,09:29,Upadhyay Soap,2,278.3,556.6,Cash,Delivery
603,06-01-2024,18:47,Handa Soap,5,75.1,375.49,UPI,Walk-in
604,06-01-2024,22:27,Chaudhry Rice,2,66.07,132.14,Credit,Walk-in
605,06-01-2024,12:32,Wable Soft Drinks,2,416.72,833.44,UPI,Walk-in
606,06-01-2024,19:33,Khalsa Chips,2,86.14,172.28,UPI,Delivery
607,06-01-2024,13:11,Ahluwalia Pulses,2,486.59,973.18,Cash,Walk-in
608,06-01-2024,12:42,Swamy Sugar,5,282.81,1414.04,Cash,Walk-in
609,06-01-2024,03:22,Tiwari-Krishnan Chips,2,175.92,351.84,Cash,Walk-in
610,06-01-2024,01:50,Upadhyay Soap,4,278.3,1113.2,Credit,Walk-in
611,06-01-2024,18:59,Lalla Detergent,5,199.83,999.15,Cash,Walk-in
612,06-01-2024,05:25,Salvi-Saraf Coffee,5,489.48,2447.4,UPI,Delivery
613,06-01-2024,14:44,Tiwari-Krishnan Chips,5,185.18,925.9,Cash,Walk-in
614,06-01-2024,08:23,Sheth-Merchant Salt,3,413.2,1239.6,Credit,Phone Order
615,06-01-2024,07:38,"Ganesh, Soap",3,32.83,98.5,UPI,Phone Order
616,06-01-2024,11:44,Tiwari-Krishnan Chips,5,185.18,925.9,Credit,Walk-in
617,06-01-2024,22:45,Aurora-Madan Namkeen,3,82.68,248.05,UPI,Phone Order
618,06-01-2024,16:36,Issac Soft Drinks,1,420.33,420.33,UPI,Walk-in
619,06-01-2024,16:41,Rastogi-Gandhi Detergent,5,160.53,802.67,Cash,Walk-in
620,06-01-2024,15:57,Ratta Soft Drinks,5,165.89,829.44,Cash,Walk-in
621,06-01-2024,04:22,Khalsa Chips,4,81.83,327.33,UPI,Walk-in
622,06-01-2024,00:20,Suri Coffee,3,346.93,1040.79,Cash,Walk-in
623,06-01-2024,05:50,Tara-Padmanabhan Tea,5,11.76,58.82,Cash,Walk-in
624,06-01-2024,11:53,Chacko Soft Drinks,3,93.77,281.31,Cash,Walk-in
625,06-01-2024,06:46,Ratta Soft Drinks,2,174.62,349.24,UPI,Walk-in
626,06-01-2024,18:44,Khalsa Chips,5,86.14,430.7,UPI,Phone Order
